,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1.9043219,9.5270605,6.7981396,1.2940402,4.884722,9.715398,2.772604,3.068349,0.827332,4.6628556,0.59165484,2.759461,0.8135035,1.994305,0.98200303,0.10709361,1.0023308,6.484619,1.4098929,3.0460138,2.013893,1.8846401,3.5784736,8.258418,4.742943,16.298088,1.0964878,5.862859,1.444846,44.902218,2.8522673,24.568895,44.188583,3.7398958,2.38478,33.650818,29.04707,5.3302894,16.50142,21.052973,0.9149103,7.8012047,9.594525,1.0434492,3.6539643,0.39655635,0.048256658,4.7849674,8.834339,10.962822,0.8570367,5.1463337,5.7454805,0.9646828,1.5969026,0.58868814,0.16996744,1.8694954,5.723171,2.0093222,1.1167706,2.437495,6.2841535,0.18847468
1,0.0,1.6126621,6.7051606,0.05209648,4.1314783,6.366039,6.6909523,3.1833973,2.936838,3.3279223,0.8428072,5.3336225,1.4846401,2.0947194,1.7807239,0.10472969,2.8103971,0.95371336,2.2662065,4.161359,2.6735098,4.4038887,1.5552806,10.085556,4.916376,5.5611515,8.77035,7.4294615,0.7864701,20.839947,3.9347463,12.89063,20.591152,5.2411156,4.174339,22.252441,26.812607,2.7211025,1.8943906,14.871031,11.811322,13.609282,8.541815,2.0242288,0.9560329,0.32923126,0.105875194,2.435551,7.299494,3.4009318,4.613346,1.6755674,4.050088,4.531021,1.1908202,1.2351751,0.0,1.9574919,3.5467253,1.3640656,2.377952,1.5047169,0.20440176,0.0
2,11.868758,25.564774,0.35952264,6.231572,5.8431034,8.023039,0.0058732578,0.04693871,1.3327209,18.587378,0.0,0.047691464,0.0,0.22244246,0.018555684,0.08126071,0.009548802,21.860462,3.9636729,0.09734902,0.64650154,0.0025349031,11.100222,5.2901073,2.207143,20.397877,0.0,3.245659,0.0,83.60273,5.660657,56.204124,136.32585,0.018432539,0.0,33.15621,24.093563,3.9015687,70.686295,38.984203,0.5397166,1.8425851,0.50515956,6.527036,0.28324544,0.0,6.945582,6.265095,6.2401114,16.280716,0.0021122876,3.7170649,0.4614147,0.0,1.1364746,0.6460701,0.01894637,0.24021283,15.097452,17.504766,0.42463005,6.2672634,6.6280074,0.25588146
3,5.7685857,18.34679,1.4891489,1.9583806,4.75567,1.2090192,0.09412708,0.19604063,0.33938867,3.6739898,0.120415896,0.06396882,0.09564996,0.10363018,0.32864562,0.014033953,1.2175226,20.864874,0.15242197,1.3300785,2.197955,1.0622463,14.465318,3.47254,34.900032,12.112846,5.4391823,15.639922,0.11161559,10.640408,6.0447497,32.18967,74.572105,7.616627,0.65057325,17.894665,41.75112,0.0,30.84278,42.65625,4.1679144,0.41297328,0.40808892,0.0,1.3965874,0.0,6.1426806,4.323111,0.6186041,8.136642,0.21679467,0.8406552,0.48367763,0.15646058,1.4863862,0.028483223,0.21100044,1.8034849,2.0428438,10.005552,0.6355623,0.049208377,0.9340296,0.031946402
4,21.019335,70.3763,0.04303661,6.431272,4.7664623,0.26494887,0.0,0.004613795,0.36627704,36.6534,0.0,0.0,0.0,0.03456865,0.019185083,0.023165368,0.0027817786,34.40409,15.280569,0.0,2.9546294,8.412174,12.752725,14.94692,5.446806,18.882423,2.5334482,4.8234367,0.0,8.333845,15.215031,65.80815,154.32372,0.85787314,3.9999006,16.852535,48.670204,1.0439076,88.24293,144.71701,10.962215,0.05150916,0.0,0.11596951,0.29496917,0.0,20.998617,4.565111,0.17628226,25.56435,0.0,0.06746593,0.00442759,0.0,10.082741,0.2895639,0.05836235,0.89988583,17.018934,27.92584,0.21017179,0.06682768,0.007937318,0.03766311
5,1.6596681,9.56623,6.232684,0.0,2.126254,0.9312223,1.9754105,3.8992374,1.1151912,4.609656,0.69035196,6.1798472,0.1257877,2.2678223,1.4674066,0.17965707,1.9955883,4.808181,5.4726195,0.6974814,2.123505,3.8340921,2.198379,25.948948,7.797245,9.574764,11.626285,2.2043815,0.38814312,17.029873,3.4318733,13.036377,24.368631,6.1869397,9.542266,23.170704,44.86556,9.216913,4.487541,17.418552,3.2394836,1.8574965,8.101344,0.0,4.0647516,0.7855828,2.072604,4.7093973,19.029549,11.237439,0.5304547,3.3058305,1.6736603,0.6992037,4.778818,0.047900625,1.5182819,5.578335,3.230968,2.31823,1.2602181,0.14975132,4.6895094,0.08007825
6,10.047257,22.330372,0.8486476,4.6935077,5.115172,5.4327154,0.37116307,0.324875,0.86691076,13.09531,0.2550402,0.3611176,0.08105478,0.23074272,0.2411388,0.1797841,0.23363492,16.81939,2.7685118,0.7451502,1.2764233,6.6639357,11.9181385,5.9981837,2.7596896,27.010344,1.0946374,9.626008,0.5600152,49.535805,8.552022,47.983887,113.48617,2.9057348,1.7824682,27.403439,30.946087,2.7489533,57.125423,34.22134,4.1923065,1.2567321,0.7209359,2.8845086,1.1734333,0.29859644,7.45047,5.1660852,5.0499496,11.961406,0.1980317,1.4424531,0.7992963,0.12136735,1.0518124,0.3965532,0.05010637,1.1167309,11.059545,13.311004,0.817485,2.6578164,5.547036,0.2690183
7,2.9131129,16.242708,1.7498269,1.07942,5.480296,1.4148915,1.5386019,1.6551403,0.8007444,8.167056,0.76911527,0.912933,0.32376522,3.2071247,1.3924403,0.12662767,1.0409408,6.3959174,5.5098877,1.168709,2.7076008,2.7258484,2.878722,8.380788,1.889137,10.377113,1.0037266,2.361167,0.36791217,33.759018,5.796402,24.210987,41.32136,4.901053,0.0027629314,18.680025,28.027813,9.6993475,12.514425,49.22013,3.6756606,1.9213165,4.786409,0.2546268,2.8029332,0.8395765,0.37745932,3.4247432,4.012921,10.431404,1.4699727,2.8806033,1.9644992,1.3535082,4.609956,0.5338275,0.24126244,6.3654137,7.676734,4.4674582,0.77086794,1.5443197,0.7736543,0.057025045
8,0.05992671,5.398426,10.429719,0.17961884,4.90243,0.24409269,3.5156245,2.7986925,1.9692246,5.886896,0.33658212,2.4242759,1.2835348,3.6475472,3.1261523,0.0085979365,2.4533885,3.3386514,6.1290865,1.0206943,1.479158,7.7768135,2.5651808,12.164358,11.684563,10.359924,13.689222,10.3293,1.1080736,18.659142,0.26287982,12.541679,13.829143,13.03533,0.5068094,18.643826,18.4376,4.910896,3.0537763,29.164986,12.483516,4.952272,6.6975403,2.0264225,0.14383818,0.2167922,0.21622093,4.005081,4.637561,3.8952801,2.4065206,1.386915,1.6071749,8.681757,5.5656624,1.3308792,0.0,3.7106786,8.162969,1.3158897,0.55763936,0.6862387,0.0,0.0
9,9.12501,23.438316,0.5164737,4.775848,5.6400537,4.5355434,0.072411396,0.10321341,0.96924543,15.2094965,0.004699598,0.13307066,0.0,0.17206886,0.07072312,0.05873156,0.032590307,20.748255,3.4090312,0.17289637,0.6840235,0.7757334,12.473095,7.452165,10.256839,17.649162,0.0,4.1562366,0.0,71.05677,3.3376527,44.68511,114.3129,0.17619273,0.19238484,38.693077,25.804314,1.8048222,62.91181,41.5351,0.19641614,1.5366657,0.5119144,3.1605716,0.66379464,0.0,6.079955,6.6084785,8.635559,17.377554,0.024678368,2.1793213,0.80093706,0.016072735,2.3022075,0.3766868,0.009336954,0.28782737,11.633543,15.988115,0.30900872,3.7118583,3.3133888,0.1177572
