,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,9.806663,20.875187,0.8687519,4.5617046,5.1630945,5.367544,0.28681263,0.22026104,1.2486656,13.942769,0.3015139,0.044450827,0.060190506,0.43404248,0.39347005,0.017502706,0.04116689,17.589125,2.0162404,0.6965697,1.1606469,2.6312802,8.971247,5.836916,2.426719,30.378464,0.7944598,8.185652,0.23428982,50.460094,3.8605769,42.7698,104.213104,1.6687,0.48119032,27.157053,28.87805,3.9994082,57.36651,23.548563,3.7275848,1.2205931,0.15881641,3.2553544,1.1210029,0.17446001,6.317976,5.848189,5.2469687,14.463683,0.24214824,1.7216201,1.3815604,0.12359398,0.9621662,0.5496698,0.15173821,0.7743124,11.268564,14.271565,0.16973697,3.1023734,6.9660277,0.13587005
1,1.3301922,11.403873,3.3985093,1.1193528,4.9947205,3.5530002,1.1462761,2.4984653,0.77406925,5.495437,0.33487242,0.92468154,0.7061269,1.3585616,0.687801,0.0094999205,0.29023203,4.149038,1.2709525,1.5411723,1.8548739,8.654014,5.196377,8.371038,2.5313323,17.593378,1.2050561,7.5265865,0.46883756,31.869034,3.658637,22.862524,34.433895,3.788141,5.2725286,36.779568,28.7711,2.5019054,18.971523,23.855247,2.162633,3.6561475,3.8834562,0.22774296,4.408362,0.032035775,0.7467086,4.315022,7.0640182,11.852825,0.6115782,4.7890267,4.2827015,0.56136715,1.6376143,0.28510118,0.15285636,0.9081646,2.8669932,4.7745147,0.7613056,2.0464401,1.9098865,0.0007127691
2,7.499055,19.553223,1.0302932,3.702163,4.1720457,6.6387506,0.16274056,0.41602588,0.45753205,6.6623325,0.35171306,0.27169287,0.036224592,0.0932328,0.30111265,0.009690814,0.059210908,9.431005,0.550443,0.6947981,1.6287673,4.624444,6.030464,1.8778808,2.467382,24.764023,2.9305902,19.046722,0.1515682,24.549776,15.124895,38.76794,97.39697,5.538284,0.12720808,16.331375,34.861877,1.7276849,36.075947,26.140112,10.107104,2.2356184,0.43265826,1.3240057,0.934541,0.11015658,6.789857,3.6860685,2.8033614,1.8639432,0.23776609,1.5983115,0.83437324,0.04889317,0.88884157,0.14135447,0.081704736,0.86508554,5.7386966,9.438287,1.4289408,1.6801088,2.6360981,0.38754484
3,13.416299,35.612175,0.7390605,5.9262476,6.159016,0.2346292,0.0,0.0067206947,0.3143314,13.926001,0.010903757,0.0,0.0,0.0,0.033646293,0.0,0.07530838,21.245752,0.24486707,0.031831875,1.5347321,8.776146,22.37312,3.8703742,21.865782,22.537407,6.413395,21.660202,0.0,2.7060518,11.560942,57.429787,126.71689,3.440391,4.6717505,26.292007,41.775024,0.0568223,70.4375,52.28412,7.17572,0.086259834,0.0,0.06362851,0.45256102,0.0,16.12757,6.347929,1.1242111,12.043753,0.0,0.19441,0.0023817797,0.0,0.7182194,0.00726611,0.07604916,0.022301964,5.828848,21.67804,0.22214928,0.0,0.6360877,0.12541747
4,1.1514727,9.037122,2.15924,0.7299945,4.524863,3.807132,1.3646176,1.9350168,0.56418216,2.9060652,0.9606622,0.8796996,0.4473089,1.1122012,0.835336,0.17441018,0.5000516,2.5957627,0.6973623,2.5223224,2.5646183,6.8838897,3.598208,2.9521563,10.773001,21.760557,2.6935654,11.032422,0.42434496,24.857513,7.963859,19.905945,42.331444,5.224095,2.7236166,20.193655,34.268127,4.691344,12.873855,23.140335,5.305466,3.7285633,3.059608,0.49065226,3.5077279,0.08709944,0.8124889,3.5785606,3.3108678,4.405343,1.0190818,3.8192205,2.135599,0.29780376,1.707654,0.21650031,0.29746255,3.6382651,2.4779282,3.7001112,1.2622358,0.61367726,1.0586946,0.15777472
5,6.3641,22.50056,0.63499606,3.2450953,6.1743164,1.6062275,0.07251696,0.4091524,0.19937724,6.416144,0.21433431,0.0050938623,0.026231721,0.035875916,0.27622265,0.07322156,0.05902298,8.855683,0.0,0.38999635,2.2166433,14.408897,9.643529,1.1808482,2.3677917,25.345463,4.9962807,21.716322,0.1339947,9.382601,12.0015955,38.844994,100.14627,3.4122512,4.076449,20.212198,36.55855,3.5543036,44.911304,26.852652,13.981626,1.0058663,0.008714182,0.097743124,2.0130095,0.032262437,8.027799,4.117177,1.001551,2.7107668,0.15853524,0.6602715,0.09891822,0.028422005,0.49640867,0.01133957,0.09854476,0.4880289,3.8922873,11.989032,0.7304506,0.22096059,0.27340543,0.1857994
6,24.944262,50.835457,0.005608449,11.308331,5.6985455,0.31778812,0.0,0.0,1.3251975,41.925224,0.0,0.0,0.0,0.16675436,0.0026229108,0.006261222,0.0,38.7256,8.193699,0.0,0.10143009,5.8280473,27.618958,23.393656,15.688679,31.838175,0.51973474,3.6810126,0.0,59.219093,2.8055673,83.40039,186.30809,0.08625676,1.5303651,52.24039,26.158546,0.7269413,157.84308,73.46558,1.0048623,0.070476264,0.0,6.201853,0.08062686,0.0,23.843668,8.918209,12.661793,30.983662,0.0,0.7684836,0.0077281576,0.0,3.904309,0.8086295,0.021397088,0.012823306,14.979799,45.2402,0.058854885,2.8506951,0.0,0.004938435
7,13.330919,31.410532,0.5784112,6.1751366,4.5517273,4.8071547,0.124813326,0.008127302,0.37527913,13.113139,0.08396734,0.10481475,0.12665161,0.15216577,0.14723158,0.0069506504,0.008912954,19.230719,0.96575874,0.19841829,1.9815766,0.1828929,16.082928,2.1156645,22.698246,17.730904,3.4668236,15.586946,0.14825135,24.962261,11.130136,58.358696,130.6873,4.043244,0.68078077,19.96018,32.92442,0.0,64.32543,56.360516,8.223042,0.6510433,0.025246287,1.0574186,0.7903552,0.0,14.116964,5.274871,3.122697,7.626657,0.0730638,1.4398866,0.77007043,0.036229603,0.874439,0.08999586,0.24596785,0.21678919,7.728344,21.277042,0.2695728,1.6226852,0.42967868,0.0471363
8,6.0709605,16.230268,3.9385252,3.5766358,5.829969,10.725151,0.76462865,1.1973861,1.1558745,10.513435,0.07147978,0.54031897,0.055191927,1.315368,0.32500386,0.051516093,0.25306985,13.606102,4.0929885,1.2899331,1.3306249,0.012669895,6.18316,4.642929,3.8115861,16.127666,0.047933154,3.2324262,0.65703964,71.31146,3.5918767,38.990784,81.05842,1.0844934,0.2420086,28.694757,26.833225,4.8288045,33.350773,28.924252,0.3542148,5.390221,3.7054114,3.869671,1.5111169,0.0,1.7022393,5.4135323,7.44174,13.445574,0.35241193,4.7932296,3.3641458,0.14749967,1.9071409,0.819307,0.010855104,1.0206162,10.679708,7.6539707,1.7459793,5.336775,8.770933,0.19570033
9,4.740803,13.353904,5.6354237,1.9466255,3.787747,8.751826,0.8865172,2.0829356,0.14171962,2.9974627,0.2294576,0.51819724,0.422648,0.7847793,0.44044057,0.0,0.032206725,6.2118263,0.82754874,1.7755069,2.3697069,4.4519863,4.4048347,4.3281813,2.2471657,23.014498,2.3319945,11.082093,0.8028695,32.533882,8.1250105,30.883575,49.625576,3.6559079,7.8570976,33.513645,34.239708,2.158175,14.258158,23.305443,3.2490375,3.282509,3.7920203,0.031291667,5.059501,0.028561547,3.6329288,5.0439386,6.3139405,8.294373,0.20162976,4.3529005,3.807268,0.04563705,1.0375198,0.03896745,1.3238628,0.40936953,3.8756642,3.0705433,1.4556711,1.6462728,3.9981074,0.21759583
