,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,7.8658347,21.632915,3.1690774,3.2495904,2.2707744,0.9251541,1.030408,1.2206851,0.5405804,4.6592307,0.4608922,1.2601806,0.10669039,0.29664314,0.39945182,0.040959314,0.5360149,8.74415,0.29560184,1.5245273,2.1186264,2.3900523,10.398947,4.6961284,21.55565,19.688683,9.473546,21.646927,0.004071422,3.750946,15.036913,41.696396,89.23035,8.515959,1.8065722,18.936369,46.342827,0.9617317,31.829609,31.689726,13.207841,2.196311,1.8005284,0.01395482,1.201219,0.5941833,9.586033,4.5790434,3.2369826,4.122483,0.8454078,0.4824316,0.36647844,0.4062678,1.044888,0.1350024,0.05110182,1.8697878,3.5417945,8.188119,1.034318,0.07472811,1.8895915,0.2415292
1,10.886401,24.261705,0.98569745,5.72561,6.0275054,5.051031,0.13492577,0.047203965,1.364012,19.614925,0.004382077,0.052319475,0.0,0.84558964,0.055438966,0.14742221,0.020888109,19.927904,6.0555677,0.14102033,0.45831925,5.9562063,13.116042,5.426682,10.26998,21.637548,0.011245956,1.5618517,0.16463959,79.70002,2.003113,51.910187,110.55092,0.71494746,0.08570692,36.793613,22.456743,5.039424,67.65323,35.18076,0.49526885,2.12176,0.60986125,6.885949,0.5302099,0.09143533,6.057576,5.9851813,10.933088,18.17872,0.09181518,4.0559454,0.7420225,0.10441979,1.5970732,0.7527804,0.17930889,0.40880156,13.208084,17.36275,0.104789786,6.6763964,4.0026307,0.08320755
2,6.1584334,18.294823,1.6529248,3.01365,4.367193,2.581826,0.5277807,0.44640836,0.2755581,4.7165976,0.31414875,0.46016914,0.25289446,0.15966462,0.36482453,0.05144078,0.3153599,7.114163,0.47021097,0.5267093,2.1442025,9.205293,10.469674,3.1419141,10.0399885,23.545616,5.1430807,20.98864,0.42244452,11.523215,13.335717,32.82639,79.697525,6.542871,2.4274282,16.569874,39.44757,1.4415431,30.585346,26.173874,9.259049,1.4118282,0.6194548,0.10862256,1.9907984,0.43394104,6.9376497,3.5659876,3.127811,3.0127726,0.28256136,1.9731097,0.35822305,0.29559666,0.72391886,0.039751932,0.25775447,0.60437304,3.481656,7.617585,1.0340536,0.35085648,0.7914487,0.33524612
3,12.079467,29.749846,1.1005516,6.111705,6.326444,3.0702965,0.002335973,0.05011452,0.10293533,8.262006,0.04244383,0.0,0.03779898,0.0,0.058519512,0.0,0.0,14.243215,0.02963841,0.05043482,2.0596704,2.803316,18.398434,0.4016416,15.575595,21.91945,6.6176777,26.500528,0.0,5.362687,16.681536,51.183067,125.15839,4.705904,1.2413597,18.02263,40.39893,0.25912315,51.93889,41.818592,12.310485,0.4426254,0.0,0.10657495,0.3113973,0.0,14.645631,4.515863,1.7506236,4.0105314,0.0,0.5344372,0.012986108,0.0,0.059961006,0.0030213902,0.24192658,0.0,5.978092,15.087126,0.5522735,0.049439028,0.95267427,0.13143215
4,16.668232,42.88307,0.18545106,7.775589,5.6978087,3.5376294,0.0,0.032672044,0.2585161,16.329725,0.041643716,0.0,0.013078133,0.0,0.044162188,0.0,0.044891104,24.493095,0.0,0.10499048,1.3339276,18.908792,19.315353,0.38473117,0.8844385,27.09316,5.642153,27.960232,0.1569608,2.9568982,18.723162,67.98659,177.59462,2.3546116,4.7084074,17.809875,39.08931,0.84452504,88.71544,47.810776,15.044922,0.5124401,0.0,0.34589714,0.555909,0.008994214,18.731873,5.0160027,0.5561402,6.085226,0.0,0.19767962,0.00233829,0.0,0.3128028,0.0,0.054538585,0.033892408,8.65451,26.841074,0.2880572,0.053011615,0.19345781,0.34813887
5,7.854643,21.914816,0.86674917,4.247026,5.742136,6.1378646,0.050848123,0.39182812,0.28762168,7.5639944,0.05033089,0.17029813,0.0,0.053481206,0.1570465,0.023819786,0.0595318,10.433272,0.9710643,0.33303687,1.6764821,3.4085703,9.52524,1.9815116,6.2371635,20.647644,3.3258264,18.663858,0.0,31.861887,13.173352,43.193096,106.37222,4.1953545,0.42379156,19.788696,33.673336,2.7062688,42.4508,31.76787,10.372911,1.8838065,0.49356365,1.8992579,0.41408354,0.054224484,7.407121,3.816538,4.0728083,2.7334054,0.039594356,1.6055378,0.5687057,0.013241559,1.0820372,0.17024177,0.05085924,0.23747857,7.1155133,11.635729,1.0242703,1.7275888,2.001203,0.34181374
6,0.80535114,8.558327,4.4073954,0.007910569,3.2107852,3.7493582,3.6096373,2.9856572,1.0731983,3.301525,1.1189743,4.4328184,0.5753345,1.8603709,0.9045991,0.23389235,1.586604,2.3068101,1.135385,2.0976446,2.5682044,3.7525392,1.3543077,14.985357,3.9043627,13.639059,7.460967,6.82649,0.80382216,16.09808,4.4422426,15.415042,31.869442,6.839079,7.142845,26.396992,37.775322,7.768751,4.596968,13.287825,6.2088194,6.379799,6.003209,0.024375012,2.3038325,0.9339439,0.61098737,3.348076,8.317408,4.429089,1.7070864,4.0662007,2.2860687,1.2058294,1.1546962,0.25246078,0.91896063,3.2826986,2.1843631,1.3345191,1.7305889,0.3545695,1.11269,0.093082435
7,3.619886,13.453647,4.4917135,1.3832258,4.8713408,5.292393,1.9161344,1.7280792,0.8332081,5.130291,0.47533748,2.9624445,0.41447872,1.2664007,0.47237486,0.16200256,0.67273235,7.13923,0.5552464,1.4192178,2.1017544,9.3384285,5.9960876,10.00946,4.245682,19.062346,4.709952,9.405875,1.441621,19.958838,5.52188,25.557758,42.118675,4.660987,9.674549,29.23052,37.160522,4.7323847,15.601277,19.312254,4.2339807,3.6831636,5.4012766,0.18196905,3.8411763,0.64576364,2.8156252,4.599265,8.093719,9.04605,0.6830631,3.6368914,2.8187408,0.6107056,1.1096538,0.1618919,0.8741572,1.4170991,3.2354975,4.7282586,0.9918783,1.0062894,2.9478288,0.087481275
8,9.403247,24.878801,0.89318746,4.0081444,3.714695,2.5988402,0.026168196,0.03526018,0.32544255,6.17321,0.1910692,0.0151884705,0.06600803,0.00862942,0.076508865,0.10389737,0.0,11.2293,0.0,0.5940611,1.3859811,14.428838,8.985294,0.63554007,0.5937165,33.80602,5.685659,26.158194,1.8163655,2.9360082,16.850258,47.95482,107.00879,4.102203,7.378805,23.96651,39.430542,1.5195346,47.228416,23.707897,14.428138,0.5353049,0.054269858,0.026596516,1.2445852,0.07333076,10.19915,4.981456,0.36669928,0.8303951,0.044596683,0.9151404,0.007118139,0.037584297,0.26941037,0.033318266,0.27762914,0.056017358,4.237466,11.266198,0.326737,0.020868462,0.8490541,0.26127154
9,1.2398196,11.428441,2.8772192,0.0,1.607802,1.1028683,2.7118745,3.5921733,1.6970211,4.8343143,0.64010096,6.644345,0.48297524,1.9495679,0.7628635,0.4290404,2.5880017,4.2530727,4.8680453,1.2762084,2.1856627,5.1988897,1.5838501,26.644258,5.0760436,10.013623,10.551646,2.935713,0.75112975,10.503051,2.8416233,13.401375,31.515173,5.9584756,10.484582,25.373743,43.979366,8.996898,8.358441,14.816566,6.2386265,3.258728,4.447946,0.020483125,2.555766,1.242305,1.4021884,3.816558,13.521837,9.017139,1.124324,2.1722333,1.1387787,1.0402395,4.4964237,0.32048938,0.43076593,5.490873,2.5918806,1.8867315,1.7638535,0.2597234,2.381651,0.041622043
