,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,0.37393767,5.7482758,6.852067,0.026420802,4.014035,7.323625,4.209754,3.5861359,1.2822609,3.3243833,1.0794164,4.439752,1.2318852,2.0718627,1.0795496,0.26693755,1.704692,2.3576293,2.0647707,2.5339973,2.6102092,3.210264,2.1391437,12.894463,5.010865,10.822644,5.343443,7.7181177,0.59745014,23.274868,4.9429517,15.33869,21.988726,5.7165623,8.055958,26.042366,34.111134,8.167066,2.8548944,18.295029,5.555579,6.888409,9.194087,0.2212561,1.9859724,0.698943,0.28809705,3.428918,10.761456,6.0131273,1.5429902,3.9430707,4.2573266,1.5548811,1.9038823,0.25222754,0.7293799,2.8150778,2.6838703,1.5327863,1.500474,0.5198902,1.9000527,0.04472028
11,5.492645,15.585361,1.9734935,2.2074678,3.9142594,4.7707987,0.57264596,0.8780302,0.48598522,2.5421016,0.6965437,0.36896598,0.55397016,0.36500287,0.41158798,0.004993655,0.06994484,5.332146,0.18759301,1.2948799,2.505127,6.655126,5.2096825,0.83044803,6.605999,28.632862,5.0741787,21.927471,0.33839506,11.845197,15.214701,32.376244,76.95645,8.398541,1.5539869,13.014534,38.98792,4.023588,21.405592,20.165953,14.654987,2.317957,1.7733364,0.098986596,1.6233426,0.011896573,5.373171,3.212934,1.6344666,0.7168114,0.75850636,1.4902847,0.76608616,0.31399655,0.8501273,0.13178742,0.017618574,1.5002847,3.44705,4.747061,1.7542195,0.2653244,1.354965,0.50108796
12,10.872795,18.710651,4.7942348,4.0091405,2.8529322,1.0069926,0.0,0.036271527,0.27847472,0.5100225,0.2260679,0.0,0.0,0.03246782,0.09744068,0.0,0.0,7.625318,0.0,0.22675127,2.514004,2.3994653,6.8772144,0.22199482,16.115469,30.911219,8.986564,32.905396,0.38338536,0.5198776,20.26289,36.47305,88.083466,13.408231,0.08702486,9.032757,50.481632,0.4465965,22.053038,22.697048,14.630372,0.33745426,0.0,0.0,0.14579311,0.0,10.727535,3.817369,1.3276155,1.4235704,0.062304623,0.48138928,0.013113644,0.023114612,0.032748558,0.023854636,0.010774118,0.043534957,3.9338264,3.6601017,0.9314873,0.0,2.9452639,0.473636
13,15.411714,46.067486,0.13454503,6.2082567,4.8466845,0.03370494,0.19295576,0.06603889,0.895801,23.353651,0.18677716,0.13339086,0.022842003,0.354987,0.2789792,0.0011160733,0.22264248,25.664577,2.0418365,0.15366733,1.5808117,33.318638,21.037107,10.141613,0.7153153,23.980766,6.1774945,18.598747,0.34912193,3.441378,8.781082,63.772083,125.64795,1.4293246,15.583368,42.7158,42.475765,0.44688013,103.20261,70.64432,2.9385407,0.78734094,0.35370404,0.0,2.042137,0.23257397,18.78633,8.491965,2.3568795,19.832426,0.13658667,0.7788761,0.0841543,0.39523527,3.282615,0.062007945,0.04414519,0.5934437,5.982559,30.78134,0.08912728,0.24150258,0.0,0.002174819
14,14.840914,38.88697,0.6178011,5.8191433,4.8433847,0.44310534,0.25536853,0.10370542,0.6954216,20.444975,0.05016166,0.28630602,0.31274936,0.050141405,0.10430794,0.0,0.17531258,24.719673,4.1419086,0.20859319,1.3148572,21.865715,20.97274,11.539758,0.81927145,26.972256,5.3204427,15.37298,0.11466492,7.125777,8.888323,57.00232,104.5881,1.9555873,13.099644,38.69052,39.333694,0.092822134,80.69964,63.35055,3.7892118,0.90802974,0.2541806,0.28722665,1.1669325,0.07384311,16.591887,8.645082,4.261061,21.325941,0.16492999,0.64513314,0.45265356,0.40334818,3.1635354,0.13135561,0.0,0.07478267,6.4423523,25.115725,0.22323489,1.0993122,0.058211528,0.0060295397
15,4.059791,16.628283,3.5724192,2.1229134,1.8080426,0.6017723,0.4656414,0.9609451,1.1254185,8.043593,0.054405306,0.6445955,0.8328766,0.48129353,0.26698378,0.0,0.33237246,9.546113,5.4744887,0.1535531,0.7654712,4.877632,6.971491,21.101526,6.947203,15.362595,10.012204,1.9860141,0.33151078,30.82514,2.2282498,24.184227,28.913397,13.712965,4.8680596,48.498924,22.979078,7.094717,14.231971,15.495581,0.3297974,1.4254234,1.4939103,0.51863253,0.24136235,0.06865607,4.9652114,4.303447,6.993873,9.33173,0.33681512,4.238378,0.9734364,0.9907689,3.9405031,0.56140274,0.70650446,0.065266974,5.280792,2.4515862,0.086544394,1.0985361,0.69137186,0.0
16,10.602079,23.313894,0.2669811,6.0710697,7.187543,4.7660933,0.30388477,0.41254312,0.94663227,17.860765,0.07422617,0.18572035,0.06490155,0.32747877,0.3126205,0.086738035,0.08582939,17.379728,4.7799206,0.21884023,0.97837776,1.4622197,13.751715,5.0878444,10.858063,17.74617,0.7352774,5.854077,0.0,64.99749,5.2765784,48.13904,119.493,0.8788822,0.15681432,27.146868,23.129433,0.4981092,62.91319,44.23398,1.6873223,1.4841254,0.55102694,5.8827767,0.8758233,0.0,8.277655,5.0236874,8.377429,14.155757,0.2681605,1.9717969,1.031117,0.08613018,2.2748792,0.5862949,0.08997941,0.8637866,12.111638,19.843182,0.6323459,4.7799845,1.1016316,0.05659885
17,24.702444,51.682312,0.13972245,11.351256,6.3833365,1.5319135,0.0,0.0,0.5706028,31.048697,0.0,0.0,0.0,0.0,0.0,0.0,0.038944155,37.76634,3.1904888,0.0,0.37074178,0.14758626,32.103302,6.9423237,31.689552,28.160172,2.8314762,13.191858,0.0,39.219044,10.296082,93.05939,231.33977,0.7861032,0.9584362,28.951735,29.062103,0.0,137.95584,72.49865,6.353132,0.029788181,0.0,4.0591793,0.07652887,0.0,25.402674,7.8992796,5.184256,20.500961,0.0,0.07508602,0.0,0.0,1.0007027,0.1839302,0.006678334,0.0,14.528536,43.822296,0.05824361,1.7205307,0.08970068,0.091498286
18,6.1609697,17.878838,1.314915,3.6447089,5.5880904,7.5921793,0.4541663,0.43365502,0.5605713,5.5198607,0.114051685,0.45054546,0.41502872,0.40336776,0.26266673,0.0,0.0508464,8.630187,0.731622,1.3264921,2.3167791,6.636771,6.558154,1.0222971,3.2827454,20.15625,2.7645884,19.98928,0.22124177,27.333328,13.52437,33.99926,87.65581,4.192937,0.42683068,16.892986,33.13386,0.72058964,31.976727,25.633583,9.824109,2.9028528,0.98129505,1.5093842,1.8646042,0.09621899,5.572981,3.4128537,3.9015136,3.9848683,0.3538586,2.6044974,1.3034563,0.15272897,0.5488795,0.22865438,0.21939072,0.56030464,5.354436,9.194875,0.97128963,2.1996384,1.8668139,0.3022536
19,8.000859,20.709684,2.3822703,3.2259545,4.364227,0.39648926,0.30461636,0.42879894,0.5072432,3.1987972,0.22372113,0.08837828,0.23952828,0.28504592,0.18497527,0.0,0.16555062,16.732136,0.15294077,1.7893126,2.762876,2.1221032,13.562725,1.4799209,32.71045,17.604116,7.97948,22.18167,0.26353773,3.4142077,11.729594,38.301773,86.03762,8.376221,0.8238766,17.913944,45.97107,0.55178356,32.95256,35.787373,6.8072023,0.680897,0.35905597,0.08703697,0.6593751,0.3468194,9.595648,4.336221,0.6471403,3.9814436,0.68695116,0.7214054,0.12471014,0.3378694,0.73667085,0.11532694,0.08441087,1.0439591,2.6393385,8.449558,0.75314546,0.011893371,1.7911346,0.07654206
